Mean,Std,RMS,Peak,Skewness,Kurtosis,Shape_Factor,Crest_Factor,Impulse_Factor,Margin_Factor,Label_Num,Label_Name
-0.00503313191711252,0.2344013298228749,0.23444950125870626,1.3478814077662942,0.8462418104096849,6.043325874942244,1.5049351874478272,5.7491331844590166,8.652072826616353,11.268654811626517,1,0.4mm leak
-0.0035204136142413353,0.1638183628223353,0.16385209027353217,1.000676142737768,1.040193858546883,7.678777613481968,1.5147640355417549,6.107191803700853,9.250954502401433,11.815772980536636,1,0.4mm leak
-0.004377512696181039,0.22209862138986594,0.22213620562799544,1.1736059589658374,0.5175640698375542,4.673764476855914,1.484821653283536,5.283271836069977,7.844716422379767,10.085045063447795,1,0.4mm leak
-0.0027489035135905052,0.1553378322502864,0.1553582701584912,0.8597198801998371,0.6159476325868846,5.861203996054952,1.4828560158517397,5.533788959691559,8.205812249332567,10.413351764650807,1,0.4mm leak
-0.005199192313787402,0.22229880761324688,0.22235404342847867,1.1736036758935504,0.5258433884477985,4.6548104854746075,1.481019078605178,5.278085605270525,7.816945479917006,10.026838494259293,1,0.4mm leak
-0.00333031655522378,0.15558649366270808,0.15561824334172195,0.8597206610874292,0.6213239204021205,5.8165053956747474,1.4776382479740056,5.524549324204679,8.163285384263776,10.329176085760048,1,0.4mm leak
-0.00498211944629086,0.21753336880684004,0.21758497655008852,1.1257647617862303,0.6476321972207811,4.9355888925639535,1.5145934184990306,5.1739085098417945,7.8363677769225095,10.286557341609422,1,0.4mm leak
-0.0029758483684791293,0.15342028874245195,0.15344531202379436,0.8635954360190614,0.8060797093634033,5.8510252797469064,1.4778918840695168,5.628034018303185,8.317625798917428,10.557642732072638,1,0.4mm leak
-0.00011572155720145786,0.2193927276462498,0.21938727327968036,1.125762065652106,0.5769007902948161,4.626015231492808,1.480730009210428,5.131391847953534,7.5982058982825516,9.771223098199574,1,0.4mm leak
-0.0008611691365254735,0.1543220116905102,0.15432055644120476,0.8636240777972777,0.7611413514897573,5.615296256004559,1.4656560458330865,5.59629966164821,8.202250433388356,10.370157075567167,1,0.4mm leak
-0.004901997164950371,0.21595125202676105,0.21600148397862515,1.2690245239512494,0.8308970519466763,6.319214810392239,1.5576137407510697,5.875073173464068,9.151094702905626,12.2344143480063,1,0.4mm leak
-0.002178890022142822,0.15255830269098458,0.1525700481087185,0.9298246520785096,1.040519358617293,8.390557370525286,1.5656377955102474,6.094411475940117,9.541640948123238,12.482720843823651,1,0.4mm leak
-0.0020029066666309553,0.21432558768578303,0.21432958824925374,1.2690684424233645,0.8204159877211851,6.550351574528721,1.5922216367156345,5.921107079940388,9.427714805991215,12.896335145357215,1,0.4mm leak
-0.0012422510355970854,0.15156816796010492,0.15156946948822206,0.9298435375951704,1.0493438914449116,8.65159784966076,1.584993606161615,6.134768042237064,9.723568122230354,12.818119555954421,1,0.4mm leak
-0.0025008637192413916,0.23313473910805146,0.23314232414555813,1.253967205465886,0.7056686467733388,6.100705325621915,1.5217140107224203,5.3785481038740715,8.184612007009683,10.532434096900943,1,0.4mm leak
-0.0017117178671402868,0.16168262140211442,0.16168764015227935,0.983567088693397,0.9461226765864191,8.138605647611042,1.5163681595375424,6.083130954023831,9.224266088978974,11.608418090209296,1,0.4mm leak
-0.014492413691279373,0.5930737279775474,0.5932359480421295,2.161542652945124,1.2083891960952535,2.6745214454752047,1.5212649630430746,3.643647456090471,5.542953212631463,7.5986593710883525,2,2mm leak
-0.006553158677261678,0.47406414625483667,0.4740975868027998,1.778152258581511,1.7525595815435477,3.217097892400883,1.485364697821404,3.750603901135508,5.571014630257922,7.168911409403392,2,2mm leak
-0.012974642591120966,0.5939195865886089,0.5940464457095798,2.172883276407072,1.1905356445315416,2.580636099944644,1.5125676958696432,3.657766647878172,5.5326196706099156,7.53192925321013,2,2mm leak
